Fecha,Serie,Moneda,Valor Libro,Valor Económico,Patrimonio Neto,Activo Total,Nº de Aportantes,Nº Aportantes Institucionales,Agencia,date,close
10/11/2016,B,$$,10571.7228,10571.7228,743054680,13709950402,1,0,BLOOMBERG,2016-11-10,10571.7228
11/11/2016,B,$$,10559.7779,10559.7779,742215109,13695348705,1,0,BLOOMBERG,2016-11-11,10559.7779
12/11/2016,B,$$,10561.1663,10561.1663,742312696,13697486463,1,0,BLOOMBERG,2016-11-12,10561.1663
13/11/2016,B,$$,10562.6539,10562.6539,742417255,13699752871,1,0,BLOOMBERG,2016-11-13,10562.6539
14/11/2016,B,$$,10533.585,10533.585,740374089,13677506456,1,0,BLOOMBERG,2016-11-14,10533.585
15/11/2016,B,$$,10527.577,10527.577,739951805,13750491085,1,0,BLOOMBERG,2016-11-15,10527.577
16/11/2016,B,$$,10528.3969,10528.3969,740009433,13660128551,1,0,BLOOMBERG,2016-11-16,10528.3969
17/11/2016,B,$$,10528.3189,10528.3189,740003951,14103778639,1,0,BLOOMBERG,2016-11-17,10528.3189
18/11/2016,B,$$,10533.2672,10533.2672,740351752,13667861422,1,0,BLOOMBERG,2016-11-18,10533.2672
19/11/2016,B,$$,10534.7894,10534.7894,740458743,13670172975,1,0,BLOOMBERG,2016-11-19,10534.7894
20/11/2016,B,$$,10536.3068,10536.3068,740565396,13672478365,1,0,BLOOMBERG,2016-11-20,10536.3068
21/11/2016,B,$$,10536.1636,10536.1636,740555331,13671719256,1,0,BLOOMBERG,2016-11-21,10536.1636
22/11/2016,B,$$,10541.4298,10541.4298,740925476,13728339841,1,0,BLOOMBERG,2016-11-22,10541.4298
23/11/2016,B,$$,10544.4056,10544.4056,741134636,13684281777,1,0,BLOOMBERG,2016-11-23,10544.4056
24/11/2016,B,$$,10545.9885,10545.9885,741245894,13686158766,1,0,BLOOMBERG,2016-11-24,10545.9885
25/11/2016,B,$$,10546.3769,10546.3769,741273193,13687138579,1,0,BLOOMBERG,2016-11-25,10546.3769
26/11/2016,B,$$,10547.9313,10547.9313,741382447,13689501992,1,0,BLOOMBERG,2016-11-26,10547.9313
27/11/2016,B,$$,10549.3755,10549.3755,741483956,13691722686,1,0,BLOOMBERG,2016-11-27,10549.3755
28/11/2016,B,$$,10546.0053,10546.0053,741247075,13687081117,1,0,BLOOMBERG,2016-11-28,10546.0053
29/11/2016,B,$$,10550.4403,10550.4403,741558797,13693045401,1,0,BLOOMBERG,2016-11-29,10550.4403
30/11/2016,B,$$,10552.5441,10552.5441,741706667,13695535684,1,0,BLOOMBERG,2016-11-30,10552.5441
01/12/2016,B,$$,10555.5691,10555.5691,741919285,13860225893,1,0,BLOOMBERG,2016-12-01,10555.5691
02/12/2016,B,$$,10558.5192,10558.5192,742126639,13042819535,1,0,BLOOMBERG,2016-12-02,10558.5192
03/12/2016,B,$$,10560.1128,10560.1128,742238648,13045124330,1,0,BLOOMBERG,2016-12-03,10560.1128
04/12/2016,B,$$,10561.689,10561.689,742349435,13047407595,1,0,BLOOMBERG,2016-12-04,10561.689
05/12/2016,B,$$,10566.2046,10566.2046,742666823,13053318196,1,0,BLOOMBERG,2016-12-05,10566.2046
06/12/2016,B,$$,10567.255,10567.255,742740652,13054952865,1,0,BLOOMBERG,2016-12-06,10567.255
07/12/2016,B,$$,10574.8909,10574.8909,743277357,13374940584,1,0,BLOOMBERG,2016-12-07,10574.8909
08/12/2016,B,$$,10576.3822,10576.3822,743382176,13377171333,1,0,BLOOMBERG,2016-12-08,10576.3822
09/12/2016,B,$$,10578.8819,10578.8819,743557872,13380676088,1,0,BLOOMBERG,2016-12-09,10578.8819
10/12/2016,B,$$,10580.0833,10580.0833,743642315,13382540854,1,0,BLOOMBERG,2016-12-10,10580.0833
11/12/2016,B,$$,10581.4029,10581.4029,743735066,13384554865,1,0,BLOOMBERG,2016-12-11,10581.4029
12/12/2016,B,$$,10581.4073,10581.4073,743735375,13372085432,1,0,BLOOMBERG,2016-12-12,10581.4073
13/12/2016,B,$$,10578.2764,10578.2764,743515313,13408474544,1,0,BLOOMBERG,2016-12-13,10578.2764
14/12/2016,B,$$,10588.9917,10588.9917,744268460,13382360773,1,0,BLOOMBERG,2016-12-14,10588.9917
15/12/2016,B,$$,10594.399,10594.399,744648523,13389613194,1,0,BLOOMBERG,2016-12-15,10594.399
16/12/2016,B,$$,10599.6256,10599.6256,745015885,13398496063,1,0,BLOOMBERG,2016-12-16,10599.6256
17/12/2016,B,$$,10600.9853,10600.9853,745111454,13400549970,1,0,BLOOMBERG,2016-12-17,10600.9853
18/12/2016,B,$$,10602.3931,10602.3931,745210404,13402664776,1,0,BLOOMBERG,2016-12-18,10602.3931
19/12/2016,B,$$,10608.6657,10608.6657,745651286,13413070878,1,0,BLOOMBERG,2016-12-19,10608.6657
20/12/2016,B,$$,10617.3894,10617.3894,746264449,13424087710,1,0,BLOOMBERG,2016-12-20,10617.3894
21/12/2016,B,$$,10621.4877,10621.4877,746552506,13564177221,1,0,BLOOMBERG,2016-12-21,10621.4877
22/12/2016,B,$$,10625.1626,10625.1626,746810804,13434240535,1,0,BLOOMBERG,2016-12-22,10625.1626
23/12/2016,B,$$,10627.5647,10627.5647,746979640,13057107339,1,0,BLOOMBERG,2016-12-23,10627.5647
24/12/2016,B,$$,10628.8927,10628.8927,747072981,13059062383,1,0,BLOOMBERG,2016-12-24,10628.8927
25/12/2016,B,$$,10630.2569,10630.2569,747168867,13061061749,1,0,BLOOMBERG,2016-12-25,10630.2569
26/12/2016,B,$$,10632.1693,10632.1693,747303284,13063473134,1,0,BLOOMBERG,2016-12-26,10632.1693
27/12/2016,B,$$,10641.6894,10641.6894,747972423,13075797329,1,0,BLOOMBERG,2016-12-27,10641.6894
28/12/2016,B,$$,10646.5285,10646.5285,748312549,13216327276,1,0,BLOOMBERG,2016-12-28,10646.5285
29/12/2016,B,$$,10650.7249,10650.7249,748607501,13218912192,1,0,BLOOMBERG,2016-12-29,10650.7249
30/12/2016,B,$$,10653.8568,10653.8568,748827633,13224180504,1,0,BLOOMBERG,2016-12-30,10653.8568
31/12/2016,B,$$,10655.152,10655.152,748918669,13226096944,1,0,BLOOMBERG,2016-12-31,10655.152
01/01/2017,B,$$,10656.4043,10656.4043,749006689,13227961696,1,0,BLOOMBERG,2017-01-01,10656.4043
02/01/2017,B,$$,10656.4043,10656.4043,749006689,13227961696,1,0,BLOOMBERG,2017-01-02,10656.4043
03/01/2017,B,$$,10665.154,10665.154,749621679,13106851473,1,0,BLOOMBERG,2017-01-03,10665.154
04/01/2017,B,$$,10678.471,10678.471,750557691,12202175566,1,0,BLOOMBERG,2017-01-04,10678.471
05/01/2017,B,$$,10688.394,10688.394,751255149,12211759917,1,0,BLOOMBERG,2017-01-05,10688.394
06/01/2017,B,$$,10677.3913,10677.3913,750481802,12199520653,1,0,BLOOMBERG,2017-01-06,10677.3913
07/01/2017,B,$$,10678.777,10678.777,750579199,12201419217,1,0,BLOOMBERG,2017-01-07,10678.777
08/01/2017,B,$$,10680.0712,10680.0712,750670164,12203213431,1,0,BLOOMBERG,2017-01-08,10680.0712
09/01/2017,B,$$,10682.562,10682.562,750845235,12207578067,1,0,BLOOMBERG,2017-01-09,10682.562
10/01/2017,B,$$,10683.3923,10683.3923,750903595,12196909566,1,0,BLOOMBERG,2017-01-10,10683.3923
11/01/2017,B,$$,10685.3451,10685.3451,751040851,12199802828,1,0,BLOOMBERG,2017-01-11,10685.3451
12/01/2017,B,$$,10688.6867,10688.6867,751275722,12207107634,1,0,BLOOMBERG,2017-01-12,10688.6867
13/01/2017,B,$$,10690.7955,10690.7955,751423943,12209832934,1,0,BLOOMBERG,2017-01-13,10690.7955
14/01/2017,B,$$,10691.4906,10691.4906,751472800,12210944153,1,0,BLOOMBERG,2017-01-14,10691.4906
15/01/2017,B,$$,10692.1719,10692.1719,751520686,12212039641,1,0,BLOOMBERG,2017-01-15,10692.1719
16/01/2017,B,$$,10695.261,10695.261,751737810,12215884144,1,0,BLOOMBERG,2017-01-16,10695.261
17/01/2017,B,$$,10681.8755,10681.8755,750796983,12200920079,1,0,BLOOMBERG,2017-01-17,10681.8755
18/01/2017,B,$$,10681.878,10681.878,750797159,12201240358,1,0,BLOOMBERG,2017-01-18,10681.878
19/01/2017,B,$$,10716.1423,10716.1423,753205494,12240676306,1,0,BLOOMBERG,2017-01-19,10716.1423
20/01/2017,B,$$,10683.4054,10683.4054,750904515,12203620005,1,0,BLOOMBERG,2017-01-20,10683.4054
21/01/2017,B,$$,10684.2806,10684.2806,750966031,12204936640,1,0,BLOOMBERG,2017-01-21,10684.2806
22/01/2017,B,$$,10685.0319,10685.0319,751018837,12206111958,1,0,BLOOMBERG,2017-01-22,10685.0319
23/01/2017,B,$$,10687.6892,10687.6892,751205611,12209463087,1,0,BLOOMBERG,2017-01-23,10687.6892
24/01/2017,B,$$,10692.2653,10692.2653,751527251,12215005096,1,0,BLOOMBERG,2017-01-24,10692.2653
25/01/2017,B,$$,10697.4764,10697.4764,751893524,12221272063,1,0,BLOOMBERG,2017-01-25,10697.4764
26/01/2017,B,$$,10701.5297,10701.5297,752178418,12297638113,1,0,BLOOMBERG,2017-01-26,10701.5297
27/01/2017,B,$$,10701.6247,10701.6247,752185095,12404589393,1,0,BLOOMBERG,2017-01-27,10701.6247
28/01/2017,B,$$,10702.4238,10702.4238,752241262,12405837500,1,0,BLOOMBERG,2017-01-28,10702.4238
29/01/2017,B,$$,10703.1944,10703.1944,752295425,12407052778,1,0,BLOOMBERG,2017-01-29,10703.1944
30/01/2017,B,$$,10704.0827,10704.0827,752357861,12408404269,1,0,BLOOMBERG,2017-01-30,10704.0827
31/01/2017,B,$$,10706.8334,10706.8334,752551199,12435548644,1,0,BLOOMBERG,2017-01-31,10706.8334
01/02/2017,B,$$,10710.0774,10710.0774,752779210,12439636606,1,0,BLOOMBERG,2017-02-01,10710.0774
02/02/2017,B,$$,10714.2174,10714.2174,753070198,12444764345,1,0,BLOOMBERG,2017-02-02,10714.2174
03/02/2017,B,$$,10717.9955,10717.9955,753335750,12449472283,1,0,BLOOMBERG,2017-02-03,10717.9955
04/02/2017,B,$$,10718.8246,10718.8246,753394025,12450758103,1,0,BLOOMBERG,2017-02-04,10718.8246
05/02/2017,B,$$,10719.6693,10719.6693,753453396,12452062168,1,0,BLOOMBERG,2017-02-05,10719.6693
06/02/2017,B,$$,10721.8402,10721.8402,753605982,12184837702,1,0,BLOOMBERG,2017-02-06,10721.8402
07/02/2017,B,$$,10729.6169,10729.6169,754152583,12193982987,1,0,BLOOMBERG,2017-02-07,10729.6169
08/02/2017,B,$$,10738.3018,10738.3018,754763019,12204159696,1,0,BLOOMBERG,2017-02-08,10738.3018
09/02/2017,B,$$,10746.1184,10746.1184,755312424,12202403717,1,0,BLOOMBERG,2017-02-09,10746.1184
10/02/2017,B,$$,10749.2268,10749.2268,755530904,12206249997,1,0,BLOOMBERG,2017-02-10,10749.2268
11/02/2017,B,$$,10751.8802,10751.8802,755717404,12209579942,1,0,BLOOMBERG,2017-02-11,10751.8802
12/02/2017,B,$$,10754.5683,10754.5683,755906342,12212949315,1,0,BLOOMBERG,2017-02-12,10754.5683
13/02/2017,B,$$,10759.8708,10759.8708,756279039,12219286635,1,0,BLOOMBERG,2017-02-13,10759.8708
14/02/2017,B,$$,10765.385,10765.385,756666615,12366523719,1,0,BLOOMBERG,2017-02-14,10765.385
15/02/2017,B,$$,10767.9836,10767.9836,756849263,12297511941,1,0,BLOOMBERG,2017-02-15,10767.9836
16/02/2017,B,$$,10770.3474,10770.3474,757015408,12345902238,1,0,BLOOMBERG,2017-02-16,10770.3474
17/02/2017,B,$$,10773.9006,10773.9006,757265151,12350652511,1,0,BLOOMBERG,2017-02-17,10773.9006
18/02/2017,B,$$,10776.893,10776.893,757475478,12354382235,1,0,BLOOMBERG,2017-02-18,10776.893
19/02/2017,B,$$,10779.8961,10779.8961,757686557,12358124265,1,0,BLOOMBERG,2017-02-19,10779.8961
20/02/2017,B,$$,10778.8029,10778.8029,757609719,12525854956,1,0,BLOOMBERG,2017-02-20,10778.8029
21/02/2017,B,$$,10780.5555,10780.5555,757732904,12528512670,1,0,BLOOMBERG,2017-02-21,10780.5555
22/02/2017,B,$$,10783.6866,10783.6866,757952980,12532178892,1,0,BLOOMBERG,2017-02-22,10783.6866
23/02/2017,B,$$,10784.1194,10784.1194,757983400,12533007644,1,0,BLOOMBERG,2017-02-23,10784.1194
24/02/2017,B,$$,10788.3099,10788.3099,758277938,12615254322,1,0,BLOOMBERG,2017-02-24,10788.3099
25/02/2017,B,$$,10791.3651,10791.3651,758492679,12619108849,1,0,BLOOMBERG,2017-02-25,10791.3651
26/02/2017,B,$$,10794.419,10794.419,758707328,12622962061,1,0,BLOOMBERG,2017-02-26,10794.419
27/02/2017,B,$$,10790.8297,10790.8297,758455047,12543010472,1,0,BLOOMBERG,2017-02-27,10790.8297
28/02/2017,B,$$,10794.4833,10794.4833,758711848,12549393571,1,0,BLOOMBERG,2017-02-28,10794.4833
01/03/2017,B,$$,10797.6679,10797.6679,758935684,12727846251,1,0,BLOOMBERG,2017-03-01,10797.6679
02/03/2017,B,$$,10807.5671,10807.5671,759631469,12741182376,1,0,BLOOMBERG,2017-03-02,10807.5671
03/03/2017,B,$$,10804.6596,10804.6596,759427109,12738861227,1,0,BLOOMBERG,2017-03-03,10804.6596
04/03/2017,B,$$,10807.7674,10807.7674,759645547,12742826787,1,0,BLOOMBERG,2017-03-04,10807.7674
05/03/2017,B,$$,10810.8363,10810.8363,759861251,12746746525,1,0,BLOOMBERG,2017-03-05,10810.8363
06/03/2017,B,$$,10810.0177,10810.0177,759803714,12747858323,1,0,BLOOMBERG,2017-03-06,10810.0177
07/03/2017,B,$$,10811.1012,10811.1012,759879870,12750068119,1,0,BLOOMBERG,2017-03-07,10811.1012
08/03/2017,B,$$,10809.7475,10809.7475,759784723,12749556483,1,0,BLOOMBERG,2017-03-08,10809.7475
09/03/2017,B,$$,10803.8153,10803.8153,759367766,12744541980,1,0,BLOOMBERG,2017-03-09,10803.8153
10/03/2017,B,$$,10795.6484,10795.6484,758793739,12747042250,1,0,BLOOMBERG,2017-03-10,10795.6484
11/03/2017,B,$$,10798.2875,10798.2875,758979234,12750464410,1,0,BLOOMBERG,2017-03-11,10798.2875
12/03/2017,B,$$,10800.729,10800.729,759150839,12753654032,1,0,BLOOMBERG,2017-03-12,10800.729
13/03/2017,B,$$,10793.4415,10793.4415,758638623,12733826635,1,0,BLOOMBERG,2017-03-13,10793.4415
14/03/2017,B,$$,10789.7535,10789.7535,751366064,12731639915,1,0,BLOOMBERG,2017-03-14,10789.7535
15/03/2017,B,$$,10784.3168,10784.3168,750987469,12725789588,1,0,BLOOMBERG,2017-03-15,10784.3168
16/03/2017,B,$$,10785.2153,10785.2153,751050038,12713068465,1,0,BLOOMBERG,2017-03-16,10785.2153
17/03/2017,B,$$,10790.8354,10790.8354,751441405,12719953271,1,0,BLOOMBERG,2017-03-17,10790.8354
18/03/2017,B,$$,10793.5176,10793.5176,751628185,12723425138,1,0,BLOOMBERG,2017-03-18,10793.5176
19/03/2017,B,$$,10796.4423,10796.4423,751831852,12727182697,1,0,BLOOMBERG,2017-03-19,10796.4423
20/03/2017,B,$$,10801.3047,10801.3047,752170455,12733809868,1,0,BLOOMBERG,2017-03-20,10801.3047
21/03/2017,B,$$,10805.8041,10805.8041,752483780,12737139537,1,0,BLOOMBERG,2017-03-21,10805.8041
22/03/2017,B,$$,10807.3683,10807.3683,752592706,12741828507,1,0,BLOOMBERG,2017-03-22,10807.3683
23/03/2017,B,$$,10813.6398,10813.6398,753029435,12749340758,1,0,BLOOMBERG,2017-03-23,10813.6398
24/03/2017,B,$$,10816.5305,10816.5305,753230734,12832709710,1,0,BLOOMBERG,2017-03-24,10816.5305
25/03/2017,B,$$,10819.4851,10819.4851,753436484,12836504370,1,0,BLOOMBERG,2017-03-25,10819.4851
26/03/2017,B,$$,10822.4322,10822.4322,753641711,12840290356,1,0,BLOOMBERG,2017-03-26,10822.4322
27/03/2017,B,$$,10825.3489,10825.3489,753844821,12765037902,1,0,BLOOMBERG,2017-03-27,10825.3489
28/03/2017,B,$$,10829.8265,10829.8265,754156628,12771783719,1,0,BLOOMBERG,2017-03-28,10829.8265
29/03/2017,B,$$,10834.4673,10834.4673,754479799,12776329446,1,0,BLOOMBERG,2017-03-29,10834.4673
30/03/2017,B,$$,10837.5743,10837.5743,754696162,12779800010,1,0,BLOOMBERG,2017-03-30,10837.5743
31/03/2017,B,$$,10843.7323,10843.7323,755124986,12788061572,1,0,BLOOMBERG,2017-03-31,10843.7323
01/04/2017,B,$$,10846.9705,10846.9705,755350485,12792191922,1,0,BLOOMBERG,2017-04-01,10846.9705
02/04/2017,B,$$,10850.2811,10850.2811,755581025,12796407587,1,0,BLOOMBERG,2017-04-02,10850.2811
03/04/2017,B,$$,10847.9001,10847.9001,755415219,12790951109,1,0,BLOOMBERG,2017-04-03,10847.9001
04/04/2017,B,$$,10854.407,10854.407,755868340,12800562795,1,0,BLOOMBERG,2017-04-04,10854.407
05/04/2017,B,$$,10857.0155,10857.0155,756049988,12802164005,1,0,BLOOMBERG,2017-04-05,10857.0155
06/04/2017,B,$$,10859.9067,10859.9067,756251323,12805252164,1,0,BLOOMBERG,2017-04-06,10859.9067
07/04/2017,B,$$,10862.6954,10862.6954,756445520,12808834993,1,0,BLOOMBERG,2017-04-07,10862.6954
08/04/2017,B,$$,10866.745,10866.745,756727522,12813922402,1,0,BLOOMBERG,2017-04-08,10866.745
09/04/2017,B,$$,10870.861,10870.861,757014147,12819088141,1,0,BLOOMBERG,2017-04-09,10870.861
10/04/2017,B,$$,10853.3332,10853.3332,755793564,12797673256,1,0,BLOOMBERG,2017-04-10,10853.3332
11/04/2017,B,$$,10856.461,10856.461,756011375,12789588429,1,0,BLOOMBERG,2017-04-11,10856.461
12/04/2017,B,$$,10862.217,10862.217,756412205,12797110502,1,0,BLOOMBERG,2017-04-12,10862.217
13/04/2017,B,$$,10868.9734,10868.9734,756882701,12801033012,1,0,BLOOMBERG,2017-04-13,10868.9734
15/04/2017,B,$$,10882.3171,10882.3171,757811916,12817409435,1,0,BLOOMBERG,2017-04-15,10882.3171
16/04/2017,B,$$,10889.2799,10889.2799,758296784,12825940505,1,0,BLOOMBERG,2017-04-16,10889.2799
17/04/2017,B,$$,10877.2709,10877.2709,757460514,12812135547,1,0,BLOOMBERG,2017-04-17,10877.2709
18/04/2017,B,$$,10877.3576,10877.3576,757466551,12812570986,1,0,BLOOMBERG,2017-04-18,10877.3576
20/04/2017,B,$$,10881.5123,10881.5123,757755872,12818129358,1,0,BLOOMBERG,2017-04-20,10881.5123
21/04/2017,B,$$,10885.5143,10885.5143,758034559,12823174429,2,1,BLOOMBERG,2017-04-21,10885.5143
22/04/2017,B,$$,10899.0004,10899.0004,758973691,12839385476,2,1,BLOOMBERG,2017-04-22,10899.0004
23/04/2017,B,$$,10913.2324,10913.2324,759964765,12856475077,2,1,BLOOMBERG,2017-04-23,10913.2324
24/04/2017,B,$$,10889.3373,10889.3373,758300782,12828677383,2,1,BLOOMBERG,2017-04-24,10889.3373
25/04/2017,B,$$,10887.2434,10887.2434,758154969,12829550930,2,1,BLOOMBERG,2017-04-25,10887.2434
26/04/2017,B,$$,10886.9503,10886.9503,727106750,12935642001,2,1,BLOOMBERG,2017-04-26,10886.9503
27/04/2017,B,$$,10883.7176,10883.7176,726890847,12931612158,1,0,BLOOMBERG,2017-04-27,10883.7176
28/04/2017,B,$$,10885.7102,10885.7102,727023927,12831455430,1,0,BLOOMBERG,2017-04-28,10885.7102
29/04/2017,B,$$,10887.1764,10887.1764,727121850,12833500717,1,0,BLOOMBERG,2017-04-29,10887.1764
30/04/2017,B,$$,10888.7192,10888.7192,727224889,12835636207,1,0,BLOOMBERG,2017-04-30,10888.7192
01/05/2017,B,$$,10890.7647,10890.7647,727361502,12838363570,1,0,BLOOMBERG,2017-05-01,10890.7647
02/05/2017,B,$$,10891.6576,10891.6576,727421136,12840481424,1,0,BLOOMBERG,2017-05-02,10891.6576
03/05/2017,B,$$,10894.1354,10894.1354,727586621,12844742699,1,0,BLOOMBERG,2017-05-03,10894.1354
04/05/2017,B,$$,10896.191,10896.191,727723908,12850022638,1,0,BLOOMBERG,2017-05-04,10896.191
05/05/2017,B,$$,10897.3798,10897.3798,727803305,12852398352,1,0,BLOOMBERG,2017-05-05,10897.3798
06/05/2017,B,$$,10899.8153,10899.8153,727965964,12855585659,1,0,BLOOMBERG,2017-05-06,10899.8153
07/05/2017,B,$$,10902.301,10902.301,728131977,12858832018,1,0,BLOOMBERG,2017-05-07,10902.301
08/05/2017,B,$$,10899.2635,10899.2635,727929111,12856127087,1,0,BLOOMBERG,2017-05-08,10899.2635
09/05/2017,B,$$,10897.6947,10897.6947,727824336,12952248414,1,0,BLOOMBERG,2017-05-09,10897.6947
10/05/2017,B,$$,10896.9537,10896.9537,727774847,12864251015,1,0,BLOOMBERG,2017-05-10,10896.9537
11/05/2017,B,$$,10892.5313,10892.5313,727479488,12863714393,1,0,BLOOMBERG,2017-05-11,10892.5313
12/05/2017,B,$$,10886.5593,10886.5593,727080636,12828879352,1,0,BLOOMBERG,2017-05-12,10886.5593
13/05/2017,B,$$,10888.709,10888.709,727224208,12831726124,1,0,BLOOMBERG,2017-05-13,10888.709
14/05/2017,B,$$,10890.7425,10890.7425,727360019,12834436180,1,0,BLOOMBERG,2017-05-14,10890.7425
15/05/2017,B,$$,10889.859,10889.859,727301013,12832174033,1,0,BLOOMBERG,2017-05-15,10889.859
16/05/2017,B,$$,10894.5845,10894.5845,727616615,12861718172,1,0,BLOOMBERG,2017-05-16,10894.5845
17/05/2017,B,$$,10896.6115,10896.6115,727751992,12865624510,1,0,BLOOMBERG,2017-05-17,10896.6115
18/05/2017,B,$$,10689.9474,10689.9474,713949517,12868259792,1,0,BLOOMBERG,2017-05-18,10689.9474
19/05/2017,B,$$,10692.8059,10692.8059,714140428,12869193841,1,0,BLOOMBERG,2017-05-19,10692.8059
20/05/2017,B,$$,10695.0669,10695.0669,714291433,12872173109,1,0,BLOOMBERG,2017-05-20,10695.0669
21/05/2017,B,$$,10694.9053,10694.9053,714280640,12875076812,1,0,BLOOMBERG,2017-05-21,10694.9053
22/05/2017,B,$$,10692.6781,10692.6781,714131892,12871695056,1,0,BLOOMBERG,2017-05-22,10692.6781
23/05/2017,B,$$,10696.504,10696.504,714387413,12933904219,1,0,BLOOMBERG,2017-05-23,10696.504
24/05/2017,B,$$,10698.0397,10698.0397,714489977,13021919326,1,0,BLOOMBERG,2017-05-24,10698.0397
25/05/2017,B,$$,10698.1005,10698.1005,728230399,13023571791,1,0,BLOOMBERG,2017-05-25,10698.1005
26/05/2017,B,$$,10697.3188,10697.3188,728177188,13076161072,1,0,BLOOMBERG,2017-05-26,10697.3188
27/05/2017,B,$$,10699.6207,10699.6207,728333881,13079282587,1,0,BLOOMBERG,2017-05-27,10699.6207
28/05/2017,B,$$,10699.4192,10699.4192,728320164,13082473989,1,0,BLOOMBERG,2017-05-28,10699.4192
29/05/2017,B,$$,10698.2482,10698.2482,728240453,13129549356,1,0,BLOOMBERG,2017-05-29,10698.2482
30/05/2017,B,$$,10702.8357,10702.8357,728552729,13136136328,1,0,BLOOMBERG,2017-05-30,10702.8357
31/05/2017,B,$$,10706.7006,10706.7006,728815817,13139712693,1,0,BLOOMBERG,2017-05-31,10706.7006
01/06/2017,B,$$,10707.4341,10707.4341,728865747,13140946576,1,0,BLOOMBERG,2017-06-01,10707.4341
02/06/2017,B,$$,10713.0928,10713.0928,729250940,13158011213,1,0,BLOOMBERG,2017-06-02,10713.0928
03/06/2017,B,$$,10715.3102,10715.3102,729401881,13161058436,1,0,BLOOMBERG,2017-06-03,10715.3102
04/06/2017,B,$$,10714.9727,10714.9727,729378907,13164421899,1,0,BLOOMBERG,2017-06-04,10714.9727
05/06/2017,B,$$,10711.8518,10711.8518,729166464,13179885919,1,0,BLOOMBERG,2017-06-05,10711.8518
06/06/2017,B,$$,10716.0039,10716.0039,729449101,13154724027,1,0,BLOOMBERG,2017-06-06,10716.0039
07/06/2017,B,$$,10725.2732,10725.2732,730080072,13156886988,1,0,BLOOMBERG,2017-06-07,10725.2732
08/06/2017,B,$$,10726.649,10726.649,730173724,13157850645,1,0,BLOOMBERG,2017-06-08,10726.649
09/06/2017,B,$$,10740.5296,10740.5296,731118590,13174309851,1,0,BLOOMBERG,2017-06-09,10740.5296
10/06/2017,B,$$,10742.8135,10742.8135,731274058,13177437794,1,0,BLOOMBERG,2017-06-10,10742.8135
11/06/2017,B,$$,10742.0507,10742.0507,731222133,13180491315,1,0,BLOOMBERG,2017-06-11,10742.0507
12/06/2017,B,$$,10741.4214,10741.4214,731179296,13171817363,1,0,BLOOMBERG,2017-06-12,10741.4214
13/06/2017,B,$$,10743.5027,10743.5027,731320972,13174699166,1,0,BLOOMBERG,2017-06-13,10743.5027
14/06/2017,B,$$,10744.9564,10744.9564,731419927,13176822681,1,0,BLOOMBERG,2017-06-14,10744.9564
15/06/2017,B,$$,10745.8464,10745.8464,731480510,13319050446,1,0,BLOOMBERG,2017-06-15,10745.8464
16/06/2017,B,$$,10746.6218,10746.6218,731533293,13320025981,1,0,13320025981,2017-06-16,10746.6218
17/06/2017,B,$$,10749.1965,10749.1965,731708555,13323537534,1,0,BLOOMBERG,2017-06-17,10749.1965
18/06/2017,B,$$,10748.0895,10748.0895,731633200,13326901350,1,0,BLOOMBERG,2017-06-18,10748.0895
19/06/2017,B,$$,10750.5864,10750.5864,731803167,13325954797,1,0,BLOOMBERG,2017-06-19,10750.5864
20/06/2017,B,$$,10751.2693,10751.2693,731849653,13327148664,1,0,BLOOMBERG,2017-06-20,10751.2693
21/06/2017,B,$$,10752.3483,10752.3483,731923101,13328820533,1,0,BLOOMBERG,2017-06-21,10752.3483
22/06/2017,B,$$,10755.5747,10755.5747,732142725,13183029144,1,0,BLOOMBERG,2017-06-22,10755.5747
23/06/2017,B,$$,10755.6717,10755.6717,732149328,13274210139,1,0,BLOOMBERG,2017-06-23,10755.6717
24/06/2017,B,$$,10758.643,10758.643,732351588,13278193478,1,0,BLOOMBERG,2017-06-24,10758.643
25/06/2017,B,$$,10761.441,10761.441,732542050,13281964407,1,0,BLOOMBERG,2017-06-25,10761.441
26/06/2017,B,$$,10756.5113,10756.5113,732206481,13284242364,1,0,BLOOMBERG,2017-06-26,10756.5113
27/06/2017,B,$$,10758.6272,10758.6272,219163995,11870021522,1,0,BLOOMBERG,2017-06-27,10758.6272
28/06/2017,B,$$,10758.3488,10758.3488,219158323,11870050448,1,0,BLOOMBERG,2017-06-28,10758.3488
29/06/2017,B,$$,10754.4696,10754.4696,219079300,11866200324,1,0,BLOOMBERG,2017-06-29,10754.4696
30/06/2017,B,$$,10755.2938,10755.2938,219096090,11867417009,1,0,BLOOMBERG,2017-06-30,10755.2938
01/07/2017,B,$$,10758.8244,10758.8244,219168012,11871549431,1,0,BLOOMBERG,2017-07-01,10758.8244
02/07/2017,B,$$,10756.8288,10756.8288,219127359,11875950923,1,0,BLOOMBERG,2017-07-02,10756.8288
03/07/2017,B,$$,10757.5923,10757.5923,219142913,11870879862,1,0,BLOOMBERG,2017-07-03,10757.5923
04/07/2017,B,$$,10759.1237,10759.1237,219174109,11600249336,1,0,BLOOMBERG,2017-07-04,10759.1237
05/07/2017,B,$$,10758.9172,10758.9172,219169902,11600822322,1,0,BLOOMBERG,2017-07-05,10758.9172
06/07/2017,B,$$,10757.8631,10757.8631,219148429,11600177655,1,0,BLOOMBERG,2017-07-06,10757.8631
